schedule_id,nationality,number,name,position,attackpoints,blockpoints,servepoints,efficency,totalabs,attack_pt,attack_err,attack_att,attack_tot,attack_eff,block_pt,block_err,block_touches,block_tot,block_eff,serve_pt,serve_err,serve_attempts,serve_tot,serve_eff,reception_successful,reception_err,reception_attempts,reception_tot,reception_eff,dig_digs,dig_err,dig_tot,dig_eff,set_pt,set_err,set_attempts,set_tot,set_eff
11835,DOM,1,Vargas Valdez Annerys Victoria ,MB,1,0,0,-20.00,1,1,1,0,2,0.00,0,0,1,1,0.00,0,1,1,2,-50.00,0,1,0,1,-100.00,0,0,0, ,0,0,0,0, 
11835,DOM,3,Eve Mejia Lisvel Elisa ,U,1,1,0,-38.10,2,1,2,1,4,-25.00,1,7,0,8,-75.00,0,1,8,9,-11.11,0,0,4,4,0.00,4,3,7,14.29,0,0,0,0, 
11835,DOM,5,Castillo Brenda ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,8,0,8,16,50.00,9,5,14,28.57,1,0,3,4,25.00
11835,DOM,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,1,1,2,0.00,0,0,0,0, 
11835,DOM,7,Marte Frica Niverka Dharlenis ,S,0,0,0,-15.38,0,0,1,1,2,-50.00,0,1,0,1,-100.00,0,0,10,10,0.00,0,0,0,0, ,3,4,7,-14.29,0,0,0,0, 
11835,DOM,11,Rodriguez Marifranchi ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11835,DOM,14,Rivera Brens Prisilla ,OH,8,0,0,10.81,8,8,3,17,28,17.86,0,0,0,0, ,0,1,8,9,-11.11,7,1,26,34,17.65,2,5,8,-37.50,0,0,1,1,0.00
11835,DOM,16,PeÃ±a Isabel Yonkaira Paola ,OH,1,0,0,-8.33,1,1,2,7,10,-10.00,0,0,0,0, ,0,0,2,2,0.00,2,0,1,3,66.67,1,0,1,100.00,0,0,0,0, 
11835,DOM,17,Mambru Casilla Gina Altagracia ,O,2,0,0,-14.29,2,2,2,0,4,0.00,0,1,0,1,-100.00,0,0,2,2,0.00,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11835,DOM,18,De La Cruz De PeÃ±a Bethania ,OH,9,0,1,18.75,10,9,1,14,24,33.33,0,1,0,1,-100.00,1,2,4,7,-14.29,2,0,4,6,33.33,1,2,3,-33.33,0,0,0,0, 
11835,DOM,20,Martinez Brayelin Elizabeth ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11835,DOM,21,Martinez Jineiry ,MB,3,1,0,25.00,4,3,0,6,9,33.33,1,0,0,1,100.00,0,0,6,6,0.00,0,0,2,2,0.00,1,1,2,0.00,0,0,0,0, 
11835,DOM,23,Gonzalez Lopez Gaila Ceneida ,O,9,1,0,2.56,10,9,4,12,25,20.00,1,4,1,6,-50.00,0,1,7,8,-12.50,0,0,0,0, ,1,2,3,-33.33,0,0,0,0, 
11835,DOM,25,Martinez Caro Larysmer ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11835,USA,1,Hancock Micha ,S,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11835,USA,3,Plummer Kathryn ,OH,14,2,0,11.63,16,14,5,9,28,32.14,2,3,1,6,-16.67,0,3,6,9,-33.33,7,1,16,24,25.00,4,3,7,14.29,1,0,1,2,50.00
11835,USA,4,Wong-Orantes Justine ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,9,0,6,15,60.00,10,5,16,31.25,0,0,2,2,0.00
11835,USA,6,Dixon Tetori ,MB,6,0,0,11.54,6,6,1,6,13,38.46,0,1,2,3,-33.33,0,1,9,10,-10.00,0,0,0,0, ,0,1,1,-100.00,0,0,0,0, 
11835,USA,7,Carlini Lauren ,S,1,1,1,13.33,3,1,0,1,2,50.00,1,1,0,2,0.00,1,0,10,11,9.09,0,0,0,0, ,2,2,4,0.00,0,0,0,0, 
11835,USA,8,Tapp Hannah ,MB,3,4,0,10.34,7,3,0,3,6,50.00,4,3,2,9,11.11,0,1,13,14,-7.14,0,0,0,0, ,0,1,1,-100.00,0,0,0,0, 
11835,USA,10,Larson Jordan ,OH,14,1,0,18.75,15,14,1,13,28,46.43,1,4,0,5,-60.00,0,1,14,15,-6.67,5,0,5,10,50.00,2,2,4,0.00,1,1,2,4,0.00
11835,USA,11,Drews Andrea ,O,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11835,USA,12,Thompson Jordan ,O,13,1,1,12.73,15,13,3,17,33,30.30,1,4,3,8,-37.50,1,1,12,14,0.00,0,0,0,0, ,6,2,8,50.00,3,0,1,4,75.00
11835,USA,13,Wilhite Sarah ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11835,USA,15,Hill Kimberly ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11835,USA,16,Akinradewo Foluke ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11835,USA,17,Courtney Megan ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11835,USA,22,Washington Haleigh ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11836,ITA,2,Bosio Francesca ,S,0,0,0,-5.88,0,0,0,0,0, ,0,1,1,2,-50.00,0,0,15,15,0.00,0,0,0,0, ,8,1,9,77.78,35,1,111,147,23.13
11836,ITA,4,Bonifacio Sara ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11836,ITA,12,Guerra Anastasia ,OH,12,2,2,10.00,16,12,9,16,37,8.11,2,0,1,3,66.67,2,1,17,20,5.00,11,4,33,48,14.58,11,3,14,57.14,0,0,1,1,0.00
11836,ITA,15,Nwakalor Sylvia Chinelo ,O,2,0,1,-11.11,3,2,1,1,4,25.00,0,1,1,2,-50.00,1,2,0,3,-33.33,0,0,0,0, ,4,0,4,100.00,0,0,0,0, 
11836,ITA,19,Mingardi Camilla ,OH,13,2,1,9.09,16,13,8,21,42,11.90,2,2,4,8,0.00,1,0,15,16,6.25,0,0,0,0, ,12,4,16,50.00,0,0,1,1,0.00
11836,ITA,21,Lubian Marina ,MB,6,1,4,-12.96,11,6,4,6,16,12.50,1,8,9,18,-38.89,4,6,10,20,-10.00,0,0,0,0, ,0,1,1,-100.00,0,0,2,2,0.00
11836,ITA,23,De Bortoli Chiara ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11836,ITA,24,Mazzaro Alessia ,MB,7,2,0,10.00,9,7,2,9,18,27.78,2,3,1,6,-16.67,0,0,16,16,0.00,0,0,0,0, ,4,0,4,100.00,0,0,0,0, 
11836,ITA,26,Battistoni Ilaria ,S,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,1,0,2,3,33.33
11836,ITA,27,Furlan Eleonora ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11836,ITA,28,Melli Giulia ,OH,0,0,0,-66.67,0,0,2,0,2,-100.00,0,0,1,1,0.00,0,0,0,0, ,0,1,0,1,-100.00,0,0,0, ,0,0,0,0, 
11836,ITA,29,D'Odorico Sofia ,OH,13,4,2,10.81,19,13,4,25,42,21.43,4,5,3,12,-8.33,2,2,16,20,0.00,4,2,9,15,13.33,10,1,12,75.00,0,0,1,1,0.00
11836,ITA,31,Fersino Eleonora ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,12,1,14,27,40.74,24,4,28,71.43,0,0,7,7,0.00
11836,ITA,32,Omoruyi Oghosasere Loveth ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11836,POL,1,Nowicka Julia ,S,2,0,0,-17.65,2,2,1,4,7,14.29,0,5,4,9,-55.56,0,2,16,18,-11.11,0,0,0,0, ,13,2,15,73.33,16,3,112,131,9.92
11836,POL,3,Alagierska Klaudia ,MB,3,1,1,20.00,5,3,1,0,4,50.00,1,0,3,4,25.00,1,0,11,12,8.33,0,0,1,1,0.00,2,0,2,100.00,0,0,1,1,0.00
11836,POL,5,Kakolewska Agnieszka ,MB,2,1,2,7.14,5,2,0,7,9,22.22,1,1,7,9,0.00,2,2,6,10,0.00,0,0,0,0, ,1,0,1,100.00,0,0,1,1,0.00
11836,POL,8,Stenzel Maria ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,13,2,16,31,35.48,8,2,10,60.00,0,0,5,5,0.00
11836,POL,9,Stysiak Magdalena ,O,21,3,1,13.16,25,21,6,25,52,28.85,3,3,2,8,0.00,1,6,9,16,-31.25,6,1,10,17,29.41,6,2,8,50.00,0,0,2,2,0.00
11836,POL,10,Efimienko-Mlotkowska Zuzanna ,MB,4,5,2,14.71,11,4,0,2,6,66.67,5,3,4,12,16.67,2,3,11,16,-6.25,1,0,0,1,100.00,2,1,3,33.33,0,0,0,0, 
11836,POL,11,Lukasik Martyna ,O,1,0,0,20.00,1,1,0,3,4,25.00,0,0,0,0, ,0,0,1,1,0.00,1,0,0,1,100.00,1,0,1,100.00,0,0,0,0, 
11836,POL,13,Jagla Monika ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,9,7,17,11.76,0,0,5,5,0.00
11836,POL,17,Smarzek Malwina ,O,17,0,1,1.30,18,17,12,22,51,9.80,0,4,3,7,-57.14,1,1,17,19,0.00,0,0,0,0, ,5,1,7,57.14,0,0,2,2,0.00
11836,POL,19,Fedusio Monika ,OH,0,0,0,-100.00,0,0,0,0,0, ,0,0,0,0, ,0,1,0,1,-100.00,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11836,POL,20,Czyrnianska Martyna ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11836,POL,27,Åazowska Martyna ,S,0,0,0,0.00,0,0,0,0,0, ,0,0,0,0, ,0,0,1,1,0.00,0,0,0,0, ,0,0,0, ,1,0,10,11,9.09
11836,POL,30,Rozanski Olivia ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,1,1,2,-50.00,0,0,0, ,0,0,0,0, 
11836,POL,88,Gorecka Zuzanna ,OH,9,1,1,9.52,11,9,5,10,24,16.67,1,0,3,4,25.00,1,2,11,14,-7.14,10,6,30,46,8.70,14,3,20,55.00,0,0,0,0, 
11837,BRA,2,De Oliveira Saad Gattaz Caroline ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11837,BRA,3,Rodrigues Lins Dos Santos Danielle ,S,0,1,0,0.00,1,0,0,0,0, ,1,1,0,2,0.00,0,0,1,1,0.00,0,0,0,0, ,3,0,3,100.00,0,0,13,13,0.00
11837,BRA,5,Da Silva Adenizia ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11837,BRA,6,Alexandre Costa Nunes Nyeme Victoria ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11837,BRA,8,Silva Carneiro Macris Fernanda ,S,0,0,0,-16.67,0,0,0,0,0, ,0,2,0,2,-100.00,0,0,10,10,0.00,0,0,1,1,0.00,1,1,2,0.00,0,1,20,21,-4.76
11837,BRA,10,Braga Guimaraes Gabriela ,OH,11,4,0,14.00,15,11,5,11,27,22.22,4,3,0,7,14.29,0,0,16,16,0.00,15,0,10,25,60.00,3,3,6,0.00,0,0,0,0, 
11837,BRA,11,Caixeta Tandara ,OH,13,0,0,15.22,13,13,4,13,30,30.00,0,2,1,3,-66.67,0,0,13,13,0.00,0,1,0,1,-100.00,3,3,6,0.00,0,0,0,0, 
11837,BRA,13,Castro De Paula Blassioli Sheilla ,O,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11837,BRA,15,Da Silva Ana Carolina ,MB,6,6,1,25.71,13,6,0,2,8,75.00,6,3,0,9,33.33,1,1,16,18,0.00,0,0,0,0, ,0,2,2,-100.00,0,0,0,0, 
11837,BRA,16,Rodrigues Fernanda ,OH,10,3,1,24.49,14,10,0,14,24,41.67,3,2,1,6,16.67,1,0,18,19,5.26,8,0,3,11,72.73,5,2,8,37.50,0,0,1,1,0.00
11837,BRA,17,Menezes Oliveira de Souza Ana Cristina ,OH,1,0,0,100.00,1,1,0,0,1,100.00,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11837,BRA,18,Brait Camila ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,4,0,8,12,33.33,11,3,14,57.14,0,0,0,0, 
11837,BRA,20,Correa Ana Beatriz ,MB,5,5,1,21.05,11,5,2,7,14,21.43,5,1,1,7,57.14,1,0,16,17,5.88,0,0,1,1,0.00,1,0,1,100.00,0,0,0,0, 
11837,BRA,24,Geraldo Teixeira Lorenne ,O,3,0,0,25.00,3,3,0,6,9,33.33,0,0,0,0, ,0,0,3,3,0.00,0,0,0,0, ,0,1,1,-100.00,0,0,0,0, 
11837,CAN,1,Bujan Cassandra ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,2,1,14,17,5.88,3,3,6,0.00,0,1,10,11,-9.09
11837,CAN,3,Van Ryk Kiera ,OH,12,1,0,-6.12,13,12,12,14,38,0.00,1,1,0,2,0.00,0,3,6,9,-33.33,4,0,3,7,57.14,3,5,8,-25.00,0,0,3,3,0.00
11837,CAN,5,Smith Danielle ,S,0,0,0,-100.00,0,0,0,0,0, ,0,0,0,0, ,0,1,0,1,-100.00,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11837,CAN,6,White Jazmine  Ruth ,MB,0,0,0,0.00,0,0,0,1,1,0.00,0,0,0,0, ,0,0,1,1,0.00,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11837,CAN,7,Van Buskirk Layne ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11837,CAN,9,Gray Alexa ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11837,CAN,11,Mitrovic Andrea ,OH,8,0,0,-2.70,8,8,6,13,27,7.41,0,3,2,5,-60.00,0,0,5,5,0.00,9,2,24,35,20.00,2,0,2,100.00,0,0,0,0, 
11837,CAN,12,Cross Jennifer ,MB,6,1,1,2.78,8,6,2,5,13,30.77,1,4,2,7,-42.86,1,1,14,16,0.00,0,0,0,0, ,2,2,4,0.00,0,0,1,1,0.00
11837,CAN,13,King Brie ,S,0,1,0,-8.33,1,0,0,4,4,0.00,1,1,0,2,0.00,0,1,5,6,-16.67,0,0,0,0, ,9,3,13,46.15,0,1,44,45,-2.22
11837,CAN,14,Howe Hilary ,OH,9,0,0,-10.26,9,9,7,11,27,7.41,0,3,0,3,-100.00,0,3,6,9,-33.33,7,0,22,29,24.14,0,5,5,-100.00,0,0,0,0, 
11837,CAN,15,Joseph Shainah ,O,1,0,0,-14.29,1,1,2,6,9,-11.11,0,1,0,1,-100.00,0,0,4,4,0.00,0,0,0,0, ,6,2,8,50.00,0,0,0,0, 
11837,CAN,16,Livingston Caroline ,OH,0,0,0,-40.00,0,0,2,2,4,-50.00,0,0,0,0, ,0,0,1,1,0.00,2,0,2,4,50.00,1,0,1,100.00,0,0,0,0, 
11837,CAN,19,Maglio Emily ,MB,8,2,0,14.71,10,8,4,9,21,19.05,2,1,2,5,20.00,0,0,8,8,0.00,2,0,2,4,50.00,0,1,1,-100.00,0,0,0,0, 
11837,CAN,23,Austin Parker Jane ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11838,NED,1,Knip Kirsten ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11838,NED,2,Savelkoel Fleur ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11838,NED,8,Korevaar Demi ,MB,0,0,0,-33.33,0,0,0,0,0, ,0,0,0,0, ,0,1,2,3,-33.33,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11838,NED,9,Schoot Myrthe ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,12,3,27,42,21.43,18,0,18,100.00,0,0,6,6,0.00
11838,NED,10,van Aalen Sarah ,S,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11838,NED,11,Buijs Anne ,OH,13,1,0,12.28,14,13,6,21,40,17.50,1,0,0,1,100.00,0,1,15,16,-6.25,13,3,19,35,28.57,9,1,10,80.00,0,0,0,0, 
11838,NED,12,Bongaerts Britt ,S,2,0,3,0.00,5,2,0,3,5,40.00,0,4,1,5,-80.00,3,1,14,18,11.11,0,0,0,0, ,7,0,7,100.00,33,0,103,136,24.26
11838,NED,16,Baijens Indy ,MB,10,3,0,20.00,13,10,0,6,16,62.50,3,4,0,7,-14.29,0,3,4,7,-42.86,0,0,0,0, ,1,0,1,100.00,0,0,0,0, 
11838,NED,18,Jasper Marrit ,OH,0,0,0,0.00,0,0,0,0,0, ,0,0,0,0, ,0,0,5,5,0.00,0,0,0,0, ,1,0,1,100.00,0,0,0,0, 
11838,NED,19,Daalderop Nika ,OH,21,3,1,21.13,25,21,5,20,46,34.78,3,1,0,4,50.00,1,4,16,21,-14.29,7,0,10,17,41.18,13,2,15,73.33,0,0,1,1,0.00
11838,NED,23,Timmerman Eline ,MB,7,1,1,2.27,9,7,4,10,21,14.29,1,2,2,5,-20.00,1,2,15,18,-5.56,0,0,1,1,0.00,5,0,5,100.00,0,0,1,1,0.00
11838,NED,24,de Zwart Laura ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11838,NED,26,Dambrink Elles ,O,10,1,1,-6.00,12,10,8,9,27,7.41,1,2,0,3,-33.33,1,5,14,20,-20.00,0,0,1,1,0.00,5,2,7,42.86,0,1,0,1,-100.00
11838,NED,27,Scholten Iris ,O,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11838,GER,1,Bock Linda ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11838,GER,2,KÃ¤stner Pia ,S,0,0,0,-11.11,0,0,1,2,3,-33.33,0,0,1,1,0.00,0,0,5,5,0.00,0,0,0,0, ,2,0,2,100.00,11,0,41,52,21.15
11838,GER,4,Imoudu Denise ,S,4,0,0,12.50,4,4,0,2,6,66.67,0,0,0,0, ,0,2,8,10,-20.00,0,0,0,0, ,3,3,6,0.00,23,1,58,82,26.83
11838,GER,5,Poll Jana Franziska ,OH,0,0,0,0.00,0,0,0,0,0, ,0,0,0,0, ,0,0,7,7,0.00,1,0,1,2,50.00,1,0,1,100.00,0,0,0,0, 
11838,GER,6,Janiska Jennifer ,OH,10,3,1,18.87,14,10,2,16,28,28.57,3,1,0,4,50.00,1,1,19,21,0.00,15,1,17,33,42.42,9,3,12,50.00,0,0,1,1,0.00
11838,GER,7,Vanjak Ivana ,OH,9,1,1,29.03,11,9,1,9,19,42.11,1,0,0,1,100.00,1,1,9,11,0.00,1,0,0,1,100.00,1,0,1,100.00,0,0,0,0, 
11838,GER,8,Drewniok Kimberly ,O,9,0,0,2.50,9,9,7,12,28,7.14,0,0,0,0, ,0,1,11,12,-8.33,0,0,0,0, ,5,0,5,100.00,0,0,0,0, 
11838,GER,9,Alsmeier Lina ,OH,14,2,2,17.24,18,14,3,25,42,26.19,2,0,0,2,100.00,2,5,7,14,-21.43,8,2,19,29,20.69,7,2,9,55.56,0,0,1,1,0.00
11838,GER,12,Orthmann Hanna ,OH,1,0,0,0.00,1,1,1,4,6,0.00,0,0,1,1,0.00,0,0,2,2,0.00,2,1,0,3,33.33,0,0,0, ,0,0,0,0, 
11838,GER,14,SchÃ¶lzel Marie ,MB,7,2,0,7.69,9,7,3,4,14,28.57,2,3,0,5,-20.00,0,1,6,7,-14.29,0,0,0,0, ,2,0,2,100.00,0,0,0,0, 
11838,GER,16,Ambrosius Lea ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11838,GER,17,Pogany Anna ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,11,2,10,23,39.13,20,3,24,70.83,0,0,8,8,0.00
11838,GER,20,Bock Josepha ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11838,GER,21,Weitzel Camilla ,MB,8,1,2,-2.38,11,8,2,2,12,50.00,1,6,1,8,-62.50,2,4,16,22,-9.09,0,0,0,0, ,4,0,4,100.00,0,0,2,2,0.00
11839,THA,2,Pannoy Piyanut ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,11,1,6,18,55.56,9,1,11,72.73,0,0,8,8,0.00
11839,THA,3,ManaKij Sirima ,S,0,0,0,0.00,0,0,0,0,0, ,0,0,0,0, ,0,0,1,1,0.00,0,0,0,0, ,3,0,3,100.00,2,0,12,14,14.29
11839,THA,5,Thinkaow Pleumjit ,MB,12,2,1,4.76,15,12,4,26,42,19.05,2,7,4,13,-38.46,1,1,6,8,0.00,0,0,0,0, ,3,0,4,75.00,0,0,2,2,0.00
11839,THA,6,Sittirak Onuma ,OH,8,0,0,-2.04,8,8,4,21,33,12.12,0,4,3,7,-57.14,0,1,8,9,-11.11,1,1,6,8,0.00,11,0,11,100.00,0,0,2,2,0.00
11839,THA,9,Chuewulim Sutadta ,OH,8,0,0,6.98,8,8,4,19,31,12.90,0,1,1,2,-50.00,0,0,10,10,0.00,7,2,12,21,23.81,13,3,20,50.00,0,0,0,0, 
11839,THA,10,Apinyapong Wilavan ,L,1,0,0,25.00,1,1,0,0,1,100.00,0,0,1,1,0.00,0,0,2,2,0.00,3,0,4,7,42.86,1,0,2,50.00,0,0,0,0, 
11839,THA,11,Hyapha Amporn ,MB,3,0,4,22.73,7,3,1,5,9,22.22,0,1,0,1,-100.00,4,0,8,12,33.33,0,0,0,0, ,1,3,4,-50.00,0,0,2,2,0.00
11839,THA,12,Chaisri Tapaphaipun ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,2,0,2,4,50.00,4,4,9,0.00,0,0,1,1,0.00
11839,THA,13,Tomkom Nootsara ,S,2,0,0,0.00,2,2,0,1,3,66.67,0,2,0,2,-100.00,0,0,11,11,0.00,0,0,1,1,0.00,9,2,13,53.85,21,1,93,115,17.39
11839,THA,15,Kanthong Malika ,O,5,0,0,-2.78,5,5,2,13,20,15.00,0,2,2,4,-50.00,0,2,10,12,-16.67,6,0,11,17,35.29,8,3,11,45.45,0,0,2,2,0.00
11839,THA,17,Piampongsan Gullapa ,S,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11839,THA,19,Krause Karina ,MB,4,1,0,15.79,5,4,0,4,8,50.00,1,2,2,5,-20.00,0,0,6,6,0.00,0,0,0,0, ,0,0,0, ,0,1,0,1,-100.00
11839,THA,22,Nilapa Chatsuda ,OH,0,0,0,-25.00,0,0,0,1,1,0.00,0,0,0,0, ,0,1,2,3,-33.33,1,1,2,4,0.00,1,1,2,0.00,0,0,0,0, 
11839,THA,24,Nuanjam Watchareeya ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11839,KOR,1,Lee Soyoung ,OH,12,1,1,21.15,14,12,1,11,24,45.83,1,2,5,8,-12.50,1,0,19,20,5.00,17,5,14,36,33.33,14,1,16,81.25,0,0,1,1,0.00
11839,KOR,2,Lee Dahyeon ,MB,7,3,0,25.93,10,7,0,2,9,77.78,3,3,5,11,0.00,0,0,7,7,0.00,0,0,0,0, ,6,0,6,100.00,0,0,1,1,0.00
11839,KOR,3,Yeum Hye Seon ,S,0,0,0,0.00,0,0,0,0,0, ,0,0,0,0, ,0,0,4,4,0.00,0,0,0,0, ,2,1,3,33.33,5,0,9,14,35.71
11839,KOR,5,Han Dahye ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11839,KOR,7,An Hyejin ,S,1,2,1,4.35,4,1,0,0,1,100.00,2,2,5,9,0.00,1,1,11,13,0.00,0,0,0,0, ,7,1,10,60.00,34,2,84,120,26.67
11839,KOR,8,Park Eunjin ,MB,5,1,1,3.12,7,5,2,10,17,17.65,1,3,4,8,-25.00,1,1,5,7,0.00,0,0,0,0, ,1,1,3,0.00,0,0,2,2,0.00
11839,KOR,9,Oh Jiyoung ,L,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,10,0,8,18,55.56,19,1,21,85.71,0,0,2,2,0.00
11839,KOR,10,Kim Yeon Koung ,OH,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11839,KOR,12,Han Songyi ,MB,0,0,0, ,0,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11839,KOR,13,Park Jeongah ,OH,19,2,1,22.95,22,19,3,16,38,42.11,2,3,7,12,-8.33,1,2,8,11,-9.09,1,0,0,1,100.00,6,0,8,75.00,0,0,0,0, 
11839,KOR,14,Yang Hyo Jin ,MB,4,0,0,5.88,4,4,0,2,6,66.67,0,2,2,4,-50.00,0,1,6,7,-14.29,0,0,0,0, ,0,0,0, ,0,0,0,0, 
11839,KOR,15,Yuk Seoyoung ,OH,0,0,0,-33.33,0,0,0,0,0, ,0,0,0,0, ,0,2,4,6,-33.33,0,0,0,0, ,0,0,0, ,0,0,0,0, 
